# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  8 14:40:44 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr not null
# CONSTRAINT:  and pl_massestr not null)
#
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
#
pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
0.850,0.030,-0.030,0,2.71000,1.80000,-1.80000,0
1.070,0.020,-0.020,0,3.20000,,,1
0.820,0.030,-0.030,0,5.00000,,,1
1.190,0.030,-0.030,0,22.00000,,,1
1.199,0.043,-0.043,0,6.00000,,,1
9.980,0.560,-0.560,0,174.80000,28.60000,-28.60000,0
11.657,0.392,-0.392,0,177.98480,31.33804,-29.55819,0
14.460,0.220,-0.220,0,177.98000,25.43000,-25.43000,0
9.550,0.796,-0.347,0,156.69019,22.88376,-22.24810,0
14.460,0.224,-0.224,0,179.89178,21.93027,-21.29461,0
2.401,0.053,-0.053,0,25.60000,2.60000,-2.60000,0
4.421,0.062,-0.062,0,26.40000,5.90000,-5.90000,0
3.319,0.104,-0.104,0,15.20000,5.10000,-5.10000,0
15.031,0.493,-0.516,0,299.07803,39.72875,-6.03877,0
14.852,0.482,-0.482,0,294.62841,24.15508,-22.56593,0
14.852,0.482,-0.482,0,298.43000,27.01400,-27.01400,0
4.347,0.099,-0.099,0,67.00000,22.00000,-21.00000,0
1.710,0.310,-0.140,0,3.50000,3.40000,-2.90000,0
3.010,0.540,-0.250,0,29.90000,12.40000,-10.50000,0
1.210,0.130,-0.100,0,119.90000,102.10000,-87.40000,0
2.480,0.990,-0.330,0,58.20000,53.40000,-39.50000,0
2.310,0.860,-0.170,0,11.00000,9.30000,-7.90000,0
13.450,1.790,-1.790,0,349.61125,,,1
13.451,1.793,-1.793,0,349.61300,,,1
10.800,1.400,-1.300,0,794.50000,95.30000,-95.30000,0
10.761,1.345,-1.345,0,820.00140,247.90740,-238.37250,0
12.890,1.233,-1.233,0,155.73670,73.10090,-38.13960,0
12.890,1.230,-1.230,0,136.66000,41.32000,-41.32000,0
13.450,0.730,-0.730,0,228.83000,38.14000,-38.14000,0
13.361,0.583,-0.583,0,189.10100,25.74300,-25.74300,0
13.361,0.583,-0.583,0,192.60498,20.02329,-19.38763,0
9.980,0.900,-0.670,0,327.35000,41.32000,-41.32000,0
9.976,0.897,-0.673,0,341.98508,30.51168,-29.24036,0
10.962,0.247,-0.247,0,71.82958,14.62018,-14.62018,0
10.962,0.247,-0.247,0,79.45000,25.43000,-25.43000,0
12.220,0.340,-0.340,0,108.06000,25.43000,-25.43000,0
12.218,0.336,-0.336,0,107.10871,18.43414,-19.06980,0
13.787,2.354,-2.354,0,92.80636,17.16282,-17.16282,0
13.790,2.350,-2.350,0,92.17000,28.60000,-28.60000,0
12.106,0.336,-0.336,0,406.82240,41.31790,-41.31790,0
12.110,0.340,-0.340,0,403.63000,60.39000,-60.39000,0
12.550,0.527,-0.527,0,962.98000,57.21000,-57.21000,0
13.450,0.670,-0.670,0,1026.55000,60.39000,-60.39000,0
12.498,0.460,-0.460,0,982.09470,66.74430,-66.74430,0
13.002,0.448,-0.336,0,997.98620,27.65121,-27.96904,0
13.000,0.450,-0.340,0,994.77000,31.78000,-31.78000,0
13.664,0.729,-0.717,0,1026.59090,82.63580,-82.63580,0
12.554,0.404,-0.404,0,1547.77000,152.55000,-152.55000,0
12.834,0.404,-0.437,0,1719.46030,101.70560,-57.20940,0
12.834,0.404,-0.437,0,182.75225,7.94575,-7.31009,0
16.253,1.793,-1.793,0,893.10230,143.02350,-130.31030,0
16.250,1.790,-1.790,0,896.24000,165.26000,-165.26000,0
12.666,2.914,-2.018,0,947.13340,98.52730,-92.17070,0
12.670,2.910,-2.020,0,908.96000,111.24000,-111.24000,0
22.306,2.018,-2.018,0,270.15550,41.31790,-41.31790,0
22.310,2.020,-2.020,0,266.97000,47.67000,-47.67000,0
12.220,0.780,-0.780,0,317.82000,31.78000,-31.78000,0
13.451,1.233,-1.233,0,327.36490,27.65121,-27.65121,0
12.218,0.785,-0.785,0,311.79123,31.78300,-30.82951,0
13.900,0.780,-0.780,0,324.17000,22.25000,-22.25000,0
0.500,0.040,-0.040,0,0.20000,0.50000,-0.10000,0
0.500,0.030,-0.040,0,0.10000,0.20000,-0.10000,0
18.490,6.610,-6.280,0,435.41000,152.55000,-146.20000,0
11.198,0.773,-0.773,0,158.91500,19.38763,-19.38763,0
10.761,1.233,-1.233,0,153.82972,23.20159,-22.56593,0
10.760,1.230,-1.230,0,160.49700,28.60400,-28.60400,0
6.083,0.002,-0.002,0,19.40000,11.10000,-6.80000,0
2.596,0.002,-0.002,0,12.50000,3.20000,-2.60000,0
0.941,0.002,-0.002,0,17.60000,9.50000,-6.70000,0
6.204,0.039,-0.039,0,16.00000,,,1
2.370,0.130,-0.130,0,6.84000,1.40000,-1.40000,0
2.370,0.130,-0.130,0,5.40000,1.40000,-1.40000,0
2.354,0.224,-0.224,0,6.05338,1.51018,-1.51018,0
9.057,0.471,-0.482,0,1907.00000,,,1
9.079,0.392,-0.404,0,281.27955,118.86842,-109.01569,0
3.000,0.200,-0.100,0,53.90000,104.60000,-23.80000,0
4.000,0.200,-0.200,0,6.00000,10.80000,-4.90000,0
3.030,0.120,-0.120,0,636.00000,,,1
3.050,0.040,-0.040,0,2.07000,23.70000,-2.07000,0
4.620,0.200,-0.200,0,8899.00000,,,1
4.650,0.090,-0.070,0,3.17000,2.18000,-1.25000,0
7.040,0.660,-0.490,0,19.02000,23.84000,-11.67000,0
2.140,,,0,21.10000,,,1
2.050,0.250,-0.070,0,14.30000,4.30000,-4.50000,0
1.880,0.100,-0.100,0,3.94000,2.10000,-2.10000,0
3.140,,,0,13.60000,,,1
3.010,0.370,-0.100,0,9.80000,3.30000,-3.40000,0
2.710,0.140,-0.140,0,14.61000,2.30000,-2.30000,0
2.040,0.110,-0.110,0,7.93000,4.60000,-4.60000,0
2.300,0.200,-0.200,0,8.00000,1.90000,-1.60000,0
2.040,0.080,-0.080,0,8.60000,1.90000,-1.70000,0
2.990,0.070,-0.070,0,8.30000,2.70000,-2.20000,0
2.800,0.300,-0.300,0,5.90000,1.50000,-1.50000,0
15.984,0.404,-0.572,0,670.93913,21.29461,-27.33338,0
16.040,0.460,-0.583,0,671.86400,17.79800,-18.75100,0
13.563,0.392,-0.336,0,648.37320,15.25584,-13.03103,0
16.040,0.527,-0.527,0,675.70658,30.19385,-29.55819,0
2.200,,,0,8.90000,,,1
2.790,,,0,8.20000,,,1
6.890,0.140,-0.140,0,3.69000,1.86000,-1.59000,0
8.600,1.700,-1.500,0,2.30000,1.70000,-1.60000,0
7.100,0.300,-0.300,0,2.10000,1.50000,-0.80000,0
9.000,2.800,-1.700,0,4.00000,0.40000,-0.40000,0
9.310,3.750,-0.850,0,9.70000,2.60000,-2.10000,0
6.400,1.700,-1.500,0,3.90000,0.80000,-0.80000,0
8.980,2.840,-2.840,0,4.43000,0.54000,-0.54000,0
9.700,0.500,-0.500,0,7.60000,1.10000,-1.10000,0
11.800,2.300,-2.100,0,6.20000,1.60000,-1.50000,0
9.460,0.160,-0.160,0,5.70000,1.12000,-1.12000,0
2.100,,,0,135.00000,,,1
2.520,0.120,-0.120,0,79.60000,47.00000,-39.60000,0
1.840,,,0,45.40000,,,1
2.200,0.120,-0.120,0,62.90000,19.50000,-15.00000,0
2.890,,,0,111.00000,,,1
2.840,1.100,-0.260,0,103.10000,36.20000,-31.00000,0
3.120,1.200,-0.290,0,35.50000,19.00000,-14.80000,0
3.170,,,0,36.00000,,,1
2.215,0.040,-0.034,0,12.90000,2.90000,-2.90000,0
2.215,0.040,-0.034,0,10.60000,2.50000,-2.40000,0
8.373,0.191,-0.191,0,308.29510,92.17070,-92.17070,0
2.190,0.070,-0.070,0,21.50000,5.60000,-4.90000,0
1.320,0.080,-0.080,0,19.80000,6.60000,-4.40000,0
3.100,0.400,-0.400,0,11.00000,4.20000,-3.20000,0
2.580,0.210,-0.250,0,43.00000,37.20000,-18.00000,0
2.350,0.190,-0.220,0,69.80000,32.60000,-18.30000,0
6.510,0.290,-0.280,0,22.10000,3.90000,-3.60000,0
5.100,0.500,-0.700,0,32.00000,11.20000,-0.50000,0
6.510,0.230,-0.230,0,236.20000,67.50000,-59.60000,0
9.800,0.350,-0.350,0,286.80000,56.90000,-51.70000,0
9.800,0.460,-0.460,0,181.00000,21.00000,-19.00000,0
10.600,1.400,-1.300,0,137.60000,44.10000,-0.30000,0
2.190,,,0,115.00000,,,1
2.370,0.540,-0.180,0,118.10000,24.10000,-25.50000,0
1.550,,,0,9.10000,,,1
1.680,0.380,-0.130,0,7.40000,9.40000,-6.30000,0
2.660,1.180,-0.330,0,34.90000,20.90000,-14.50000,0
2.780,,,0,35.50000,,,1
2.860,,,0,53.00000,,,1
3.708,0.010,-0.010,0,17.40000,7.10000,-3.80000,0
1.009,0.024,-0.024,0,3.30000,1.70000,-1.00000,0
13.103,0.583,-0.247,0,205.63601,17.48065,-13.03103,0
13.103,0.628,-0.291,0,201.18639,19.38763,-10.80622,0
14.830,0.291,-0.325,0,212.61900,7.94500,-9.53400,0
14.617,0.202,-0.370,0,212.31044,12.07754,-11.12405,0
1.600,0.300,-0.300,0,3.70000,0.60000,-0.60000,0
1.710,0.130,-0.130,0,4.19000,0.56000,-0.52000,0
2.200,1.220,-0.560,0,23.10000,11.80000,-6.80000,0
1.900,0.150,-0.150,0,3.85000,0.81000,-0.81000,0
1.800,0.300,-0.300,0,2.00000,0.30000,-0.50000,0
2.380,1.320,-0.610,0,17.20000,15.20000,-8.50000,0
1.600,0.300,-0.300,0,3.90000,0.70000,-0.60000,0
1.990,0.160,-0.160,0,4.16000,0.84000,-0.75000,0
1.310,0.040,-0.040,0,9.00000,,,1
0.540,0.030,-0.030,0,4.00000,,,1
1.950,0.070,-0.070,0,14.00000,,,1
1.610,0.050,-0.050,0,36.00000,,,1
1.410,0.070,-0.070,0,35.00000,,,1
6.110,0.200,-0.200,0,120.00000,,,1
12.778,0.560,-0.560,0,321.00830,63.56600,-63.56600,0
1.444,0.037,-0.031,0,2.40000,2.40000,-1.60000,0
2.610,0.040,-0.040,0,26.60000,20.40000,-18.50000,0
2.623,0.066,-0.056,0,5.40000,1.70000,-1.70000,0
1.587,0.040,-0.035,0,4.14000,0.79000,-0.80000,0
2.354,0.673,-0.673,0,6.35660,3.17830,-3.17830,0
2.330,0.020,-0.020,0,5.97000,1.70000,-1.70000,0
2.357,0.023,-0.023,0,8.03000,0.67000,-0.67000,0
2.310,0.060,-0.090,0,8.30000,2.20000,-2.40000,0
0.953,0.037,-0.042,0,4.80000,2.50000,-3.60000,0
0.979,0.019,-0.019,0,1.30000,,,1
1.000,0.020,-0.020,0,7.20000,,,1
16.567,0.560,-0.572,0,137.61500,12.71300,-13.03000,0
18.181,0.146,-0.146,0,140.16303,13.66669,-13.34886,0
18.484,0.336,-0.336,0,142.70567,16.20933,-15.25584,0
17.957,0.852,-0.852,0,135.07775,14.93801,-14.93801,0
18.484,0.426,-0.426,0,143.97699,21.61244,-21.61244,0
10.761,0.224,-0.224,0,191.96932,27.96904,-29.87602,0
14.800,1.570,-1.570,0,216.12000,28.60000,-28.60000,0
10.760,0.220,-0.220,0,200.22000,38.14000,-38.14000,0
11.550,0.670,-0.670,0,3146.40000,158.90000,-158.90000,0
11.769,0.336,-0.336,0,3210.08300,114.41880,-111.24050,0
11.770,0.340,-0.340,0,3209.90000,127.10000,-127.10000,0
14.011,0.897,-0.897,0,635.66000,85.81410,-82.63580,0
14.010,0.900,-0.900,0,635.63000,82.63000,-82.63000,0
15.244,1.345,-1.345,0,638.83830,117.59710,-111.24050,0
10.760,0.560,-0.560,0,225.65000,31.78000,-31.78000,0
10.761,0.179,-0.179,0,165.90726,13.34886,-12.71320,0
10.761,0.179,-0.179,0,136.66100,10.17000,-10.17000,0
1.228,0.018,-0.019,0,1.77000,0.24000,-0.25000,0
1.201,0.028,-0.028,0,1.68000,0.27000,-0.27000,0
1.173,0.159,-0.089,0,1.86000,0.38000,-0.25000,0
1.160,0.190,-0.140,0,8.00000,,,1
1.121,0.112,-0.112,0,1.96716,0.53449,-0.53449,0
1.200,0.090,-0.090,0,1.87000,0.27000,-0.26000,0
1.200,0.090,-0.090,0,1.69000,0.41000,-0.41000,0
3.470,0.070,-0.070,0,10.90000,7.40000,-6.00000,0
3.338,0.028,-0.028,0,12.50000,4.50000,-3.60000,0
1.920,0.860,-0.180,0,54.10000,22.20000,-15.10000,0
2.050,0.920,-0.190,0,13.70000,6.50000,-4.50000,0
3.553,0.027,-0.027,0,9.50000,2.30000,-2.10000,0
3.720,0.080,-0.080,0,5.90000,1.90000,-2.30000,0
7.160,0.130,-0.160,0,6.00000,2.10000,-1.60000,0
6.912,0.014,-0.014,0,11.30000,2.20000,-2.20000,0
3.414,0.129,-0.129,0,6.30000,1.00000,-1.00000,0
2.900,0.500,-0.400,0,3.40000,1.00000,-0.80000,0
3.490,0.140,-0.140,0,4.10000,1.20000,-1.10000,0
15.872,0.594,-0.695,0,187.51970,41.31790,-38.13960,0
15.906,0.628,-0.650,0,177.98480,44.49620,-41.31790,0
15.906,0.628,-0.650,0,191.64300,41.31600,-60.38500,0
15.480,0.415,-0.415,0,187.51970,38.13960,-38.13960,0
2.670,0.100,-0.100,0,6.93000,1.05000,-0.70000,0
2.740,0.120,-0.100,0,6.74000,1.23000,-0.86000,0
1.300,0.100,-0.100,0,3.70000,0.80000,-0.60000,0
1.530,0.090,-0.070,0,6.75000,0.69000,-0.51000,0
1.600,0.080,-0.070,0,4.13000,0.81000,-0.95000,0
1.300,0.100,-0.100,0,2.10000,0.70000,-0.70000,0
2.800,0.090,-0.090,0,17.20000,6.30000,-5.50000,0
2.700,0.080,-0.080,0,4.30000,2.70000,-1.80000,0
3.950,1.630,-0.360,0,51.00000,9.20000,-7.60000,0
4.070,0.240,-0.100,0,12.15000,0.96000,-0.87000,0
5.340,0.320,-0.130,0,13.90000,1.30000,-1.20000,0
5.280,2.170,-0.480,0,18.40000,6.00000,-4.80000,0
2.710,0.150,-0.150,0,42.10000,24.90000,-20.90000,0
2.330,0.150,-0.150,0,11.40000,5.40000,-4.60000,0
2.130,0.150,-0.150,0,24.60000,19.70000,-16.30000,0
1.950,0.780,-0.220,0,40.00000,13.70000,-10.30000,0
2.060,0.830,-0.230,0,20.20000,13.50000,-10.20000,0
2.140,0.850,-0.160,0,20.90000,6.20000,-5.60000,0
1.200,0.100,-0.100,0,0.60000,0.50000,-0.40000,0
13.490,0.550,-0.550,0,324.20000,8.80000,-8.80000,0
6.140,0.290,-0.290,0,6.40000,0.80000,-0.80000,0
9.438,0.773,-0.773,0,80.09000,4.13200,-4.13200,0
8.200,1.000,-0.700,0,43.50000,2.70000,-3.30000,0
8.850,1.700,-0.460,0,2175.00000,128.10000,-170.10000,0
7.740,1.200,-0.420,0,43.98767,0.47674,-0.47674,0
8.290,0.540,-0.430,0,43.40000,1.60000,-2.00000,0
9.225,0.751,-0.751,0,54.34700,4.13200,-4.13200,0
8.650,1.660,-0.450,0,509.70000,30.60000,-40.40000,0
8.300,0.800,-0.900,0,29.90000,1.80000,-2.30000,0
8.080,0.540,-0.410,0,29.90000,1.10000,-1.30000,0
15.690,0.450,-0.450,0,209.76000,19.07000,-19.07000,0
14.572,0.684,-0.829,0,241.54000,41.32000,-41.32000,0
15.513,0.123,-0.605,0,279.68000,54.03000,-104.88000,0
15.323,0.773,-0.673,0,257.44230,57.20940,-54.03110,0
3.510,0.100,-0.100,0,64.30000,13.90000,-13.90000,0
2.600,0.080,-0.080,0,6.10000,1.80000,-1.80000,0
1.478,0.019,-0.019,0,4.66000,0.53000,-0.53000,0
1.500,0.030,-0.030,0,2.59000,2.00000,-2.00000,0
1.478,0.019,-0.019,0,3.80000,1.50000,-1.50000,0
1.478,0.019,-0.019,0,4.02000,0.68000,-0.68000,0
1.569,0.112,-0.112,0,4.54426,0.84796,-0.84796,0
3.510,0.150,-0.150,0,10.84000,1.40000,-1.40000,0
3.420,0.090,-0.090,0,13.00000,2.90000,-2.90000,0
2.670,0.220,-0.220,0,8.46000,3.40000,-3.40000,0
1.480,0.130,-0.130,0,3.51000,1.90000,-1.90000,0
1.990,0.220,-0.220,0,3.55000,1.60000,-1.60000,0
1.480,0.080,-0.080,0,6.15000,1.30000,-1.30000,0
1.390,0.090,-0.090,0,4.60000,0.56000,-0.56000,0
0.800,0.050,-0.050,0,1.01000,,,1
0.850,0.061,-0.047,0,0.40000,0.16000,-0.15000,0
1.340,0.070,-0.070,0,2.42000,0.35000,-0.34000,0
1.385,0.095,-0.075,0,2.22000,0.26000,-0.25000,0
1.350,0.070,-0.070,0,2.42000,0.35000,-0.34000,0
1.570,0.140,-0.140,0,2.31000,0.46000,-0.45000,0
1.521,0.119,-0.098,0,1.94000,0.28000,-0.28000,0
1.580,0.080,-0.080,0,2.31000,0.46000,-0.45000,0
1.727,0.032,-0.032,0,6.98000,0.89000,-0.89000,0
1.430,0.100,-0.100,0,6.65000,1.82000,-1.82000,0
1.635,0.046,-0.046,0,6.38000,0.46000,-0.44000,0
1.282,0.024,-0.024,0,1.81000,0.39000,-0.39000,0
1.169,0.037,-0.038,0,1.76000,0.17000,-0.16000,0
1.242,0.051,-0.049,0,2.33000,0.20000,-0.20000,0
0.696,0.044,-0.044,0,0.35000,,,1
0.982,0.064,-0.063,0,1.40000,,,1
1.088,0.064,-0.064,0,1.58000,0.64000,-0.60000,0
1.088,0.064,-0.064,0,8.70000,,,1
4.700,0.300,-0.300,0,30.80000,1.50000,-1.50000,0
2.438,0.096,-0.096,0,7.10000,0.70000,-0.70000,0
1.032,0.044,-0.043,0,0.90000,0.50000,-0.40000,0
1.320,0.053,-0.027,0,13.20000,,,1
1.367,0.055,-0.039,0,25.30000,,,1
1.305,0.066,-0.061,0,2.87000,0.26000,-0.25000,0
1.380,0.130,-0.120,0,2.20000,1.70000,-2.10000,0
1.147,0.055,-0.054,0,1.54000,0.20000,-0.19000,0
1.332,0.072,-0.075,0,2.62000,0.48000,-0.46000,0
1.350,0.060,-0.060,0,2.34000,0.24000,-0.23000,0
1.320,0.060,-0.060,0,2.47000,0.24000,-0.24000,0
2.330,0.140,-0.130,0,7.02000,0.69000,-0.67000,0
2.420,0.100,-0.100,0,6.29000,0.63000,-0.61000,0
2.300,0.160,-0.150,0,8.60000,1.60000,-1.30000,0
4.720,0.230,-0.230,0,29.32000,0.78000,-0.81000,0
4.720,0.230,-0.230,0,29.32000,0.78000,-0.81000,0
9.976,0.785,-0.785,0,257.43100,57.20700,-57.20700,0
16.814,3.363,-3.363,0,1175.97100,286.04700,-286.04700,0
17.150,0.785,-0.448,0,985.27300,286.04700,-286.04700,0
14.908,6.837,-3.699,0,258.07796,20.97678,-23.83725,0
13.507,1.311,-0.930,0,687.14846,29.24036,-34.00781,0
9.158,0.314,-0.359,0,109.33352,29.24036,-23.20159,0
11.747,0.359,-0.359,0,66.10864,6.99226,-6.99226,0
12.801,0.516,-0.516,0,1538.29720,139.84520,-139.84520,0
4.977,0.336,-0.336,0,29.24036,3.81396,-3.81396,0
12.330,1.121,-1.121,0,238.68913,32.41850,-27.96890,0
14.572,1.457,-1.345,0,211.99155,49.89906,-40.99986,0
13.899,1.233,-1.233,0,242.82090,61.97654,-52.12386,0
13.563,2.018,-2.018,0,129.99182,25.74410,-20.02319,0
17.878,0.527,-0.504,0,235.19420,41.31790,-38.13960,0
11.994,0.448,-0.448,0,947.12865,50.85255,-47.67426,0
14.908,0.336,-0.336,0,750.07504,66.74397,-66.74397,0
14.202,0.336,-0.336,0,194.82881,30.82936,-30.82936,0
13.608,0.650,-0.695,0,165.27077,38.13941,-34.96112,0
11.467,0.392,-0.583,0,203.09235,18.43405,-16.52708,0
16.589,4.147,-4.147,0,756.43540,82.63580,-82.63580,0
3.180,0.260,-0.260,0,20.60000,3.00000,-3.00000,0
12.733,0.258,-0.258,0,72.78307,11.75971,-11.75971,0
14.863,1.087,-1.255,0,425.57437,8.89924,-8.89924,0
12.218,0.336,-0.336,0,295.58190,12.71320,-9.53490,0
11.994,0.673,-0.673,0,921.70700,54.03110,-54.03110,0
13.675,1.345,-0.785,0,193.87630,41.31790,-41.31790,0
19.279,1.233,-1.233,0,216.12440,47.67450,-47.67450,0
14.011,1.569,-1.345,0,359.14790,508.52800,-123.95370,0
17.023,1.309,-1.309,0,209.76780,66.74430,-66.74430,0
14.011,1.569,-1.345,0,197.04600,44.49400,-44.49400,0
12.778,1.009,-1.009,0,200.23290,44.49620,-44.49620,0
13.899,1.009,-1.009,0,181.16310,38.13960,-38.13960,0
12.072,0.818,-0.818,0,171.62820,31.78300,-31.78300,0
11.265,0.729,-0.538,0,168.44990,,,0
11.960,0.605,-0.605,0,165.27160,,,0
11.781,0.639,-0.594,0,247.90740,197.05460,-88.99240,0
11.332,0.437,-0.437,0,174.80650,31.78300,-31.78300,0
11.209,1.457,-0.673,0,168.44990,34.96130,-34.96130,0
11.781,0.639,-0.583,0,174.79900,31.78200,-31.78200,0
10.873,0.673,-0.673,0,165.27160,41.31790,-41.31790,0
12.251,0.314,-0.213,0,400.44900,50.85100,-50.85100,0
12.218,0.336,-0.336,0,419.53560,60.38770,-60.38770,0
12.453,0.560,-0.560,0,394.10920,54.03110,-54.03110,0
12.251,0.314,-0.247,0,432.24880,50.85280,-47.67450,0
12.195,0.616,-0.616,0,390.93090,63.56600,-63.56600,0
12.218,1.121,-1.121,0,343.25640,88.99240,-88.99240,0
12.106,0.785,-0.560,0,429.07050,69.92260,-69.92260,0
13.450,1.680,-1.230,0,375.02000,44.49000,-41.32000,0
16.030,1.120,-1.120,0,378.20000,41.32000,-41.32000,0
13.776,0.852,-0.852,0,371.86110,47.67450,-47.67450,0
13.451,1.681,-1.233,0,858.14100,1080.62200,-476.74500,0
14.011,1.793,-1.793,0,371.86110,44.49620,-44.49620,0
12.890,8.970,-1.460,0,320.99000,98.52000,-98.52000,0
13.227,0.785,-0.785,0,362.32620,38.13960,-38.13960,0
16.477,1.569,-1.569,0,340.07810,47.67450,-63.56600,0
12.666,2.690,-0.897,0,320.99500,47.67200,-47.67200,0
16.477,1.569,-1.569,0,336.89980,47.67450,-47.67450,0
14.146,1.793,-1.020,0,216.12440,76.27920,-88.99240,0
14.146,1.771,-1.020,0,238.37250,47.67450,-47.67450,0
15.244,2.018,-1.009,0,327.35100,63.56300,-63.56300,0
15.278,1.031,-1.009,0,441.77000,57.21000,-54.03000,0
13.451,1.906,-1.906,0,413.17900,25.74423,-25.74423,0
14.572,0.560,-0.560,0,410.00070,38.13960,-38.13960,0
14.011,0.897,-0.897,0,394.10920,41.31790,-41.31790,0
15.278,1.031,-1.009,0,1048.83900,1271.32000,-508.52800,0
19.436,0.661,-0.661,0,448.14030,57.20940,-57.20940,0
15.446,1.009,-1.009,0,441.76500,57.20700,-57.20700,0
13.967,0.982,-0.982,0,375.03940,44.49620,-44.49620,0
14.572,1.681,-1.681,0,286.04700,95.34900,-95.34900,0
18.091,0.930,-0.930,0,1379.38220,467.21010,-467.21010,0
18.046,0.448,-0.448,0,1430.17500,476.72500,-476.72500,0
18.304,0.516,-0.516,0,1398.45200,476.74500,-476.74500,0
14.572,,,-1,2542.64000,1906.98000,-1906.98000,0
30.488,2.242,-1.906,0,953.49000,317.83000,-317.83000,0
22.866,6.837,-5.044,0,635.66000,317.83000,-317.83000,0
6.180,0.170,-0.170,0,169.00000,,,1
10.088,0.560,-0.560,0,25426.40000,,,1
10.548,0.404,-0.527,0,734.16000,244.72000,-244.72000,0
13.047,0.504,-0.504,0,346.42000,26.69700,-25.74300,0
12.812,0.291,-0.280,0,411.27202,16.52716,-15.57367,0
12.801,0.392,-0.392,0,410.95419,23.83725,-23.83725,0
12.733,0.415,-0.247,0,405.23325,25.10857,-13.66669,0
13.227,1.009,-1.009,0,422.71390,15.89150,-15.89150,0
13.227,1.009,-1.009,0,419.85343,13.03103,-12.71320,0
17.295,0.448,-0.448,0,233.92288,28.60470,-28.60470,0
12.823,0.392,-0.392,0,790.41000,27.33200,-27.33200,0
12.498,0.146,-0.146,0,783.76878,19.70546,-19.70546,0
12.890,0.336,-0.336,0,826.35800,286.04700,-286.04700,0
14.056,0.146,-0.146,0,792.63500,17.16200,-17.16200,0
14.056,0.135,-0.135,0,785.04010,16.52716,-16.52716,0
12.285,1.569,-1.569,0,1369.84730,149.38010,-149.38010,0
12.722,1.233,-1.233,0,1938.76300,171.62820,-171.62820,0
12.408,0.717,-0.717,0,1373.02560,57.20940,-57.20940,0
11.904,0.796,-0.796,0,212.31044,20.97678,-20.97678,0
19.055,0.336,-0.336,0,597.52040,79.45750,-79.45750,0
14.404,0.247,-0.247,0,117.91493,19.70546,-19.70546,0
11.310,0.157,-0.157,0,378.21770,50.85280,-50.85280,0
14.011,,,0,1906.98000,,,0
12.666,2.354,-2.354,0,3082.82000,1779.77000,-1430.17000,0
9.079,1.121,-1.121,0,1207.70000,,,0
11.300,0.400,-0.400,0,837.00000,4.70000,-4.70000,0
11.240,0.450,-0.450,0,823.90000,4.80000,-4.80000,0
11.250,0.440,-0.440,0,942.00000,5.60000,-5.60000,0
11.200,0.430,-0.430,0,869.70000,5.00000,-5.00000,0
11.150,0.410,-0.410,0,845.70000,4.70000,-4.70000,0
11.270,0.400,-0.400,0,981.30000,5.70000,-5.70000,0
12.520,0.605,-0.527,0,617.22586,29.24036,-28.92253,0
16.701,0.448,-0.448,0,212.94503,9.53485,-9.53485,0
11.209,0.448,-0.448,0,1951.46642,123.95308,-133.48793,0
2.870,0.290,-0.240,0,16.90000,1.70000,-1.70000,0
2.265,0.096,-0.091,0,10.15000,0.81000,-0.84000,0
2.587,0.043,-0.042,0,13.50000,1.70000,-1.80000,0
2.651,0.043,-0.042,0,2.50000,1.80000,-2.00000,0
1.791,0.116,-0.081,0,9.95000,1.36000,-1.30000,0
14.572,0.560,-0.560,0,1064.72516,57.20911,-57.20911,0
16.814,3.026,-2.466,0,309.56642,13.66669,-13.98452,0
14.572,0.897,-0.897,0,375.03752,44.49598,-44.49598,0
2.415,0.091,-0.090,0,6.28000,0.84000,-0.88000,0
2.910,0.130,-0.120,0,1112.39942,,,1
3.650,0.160,-0.150,0,15.40000,3.30000,-3.30000,0
1.694,0.080,-0.077,0,5.90000,0.62000,-0.61000,0
1.690,0.080,-0.080,0,6.69000,0.67000,-0.69000,0
1.738,0.087,-0.076,0,6.91000,0.75000,-0.85000,0
3.010,0.060,-0.060,0,8.10000,1.10000,-1.10000,0
2.510,0.080,-0.080,0,8.80000,1.20000,-1.20000,0
3.510,0.090,-0.090,0,5.30000,1.70000,-1.70000,0
3.780,0.160,-0.160,0,14.80000,2.30000,-2.30000,0
2.726,0.075,-0.075,0,9.50000,0.88000,-0.88000,0
2.759,0.100,-0.100,0,6.63000,0.99000,-0.99000,0
2.930,0.170,-0.170,0,13.60000,1.20000,-1.20000,0
11.456,0.336,-0.303,0,140.16233,15.57359,-14.93794,0
2.410,0.050,-0.050,0,8.56000,1.54000,-1.54000,0
2.340,0.110,-0.090,0,8.60000,1.40000,-1.50000,0
